ObjectID,Category,Era,Set,Country of Origin,Attachment Feature,Firearm Action,Firearm Feed Option,Firing Modes,Firearm Mounts,Attachment Mount,Round Power,Size,Melee Handedness,Melee Style,Powerup Type,Thrown Damage Type,Thrown Type
MF_Minigun,Firearm,Modern,MeatFortress,None,None,Automatic,BoxMag,FullAuto,,None,Exotic,Bulky,None,None,None,None,None
MF_OlReliable,Firearm,Modern,MeatFortress,None,None,Automatic,InternalMag,SingleFire,Muzzle,None,Shotgun,Carbine,None,None,None,None,None
MF_PetiteLiasion,Firearm,Modern,MeatFortress,None,None,Automatic,BreachLoad,SemiAuto,Stock,None,Pistol,Pistol,None,None,None,None,None
MF_Pistol,Firearm,Modern,MeatFortress,None,None,Automatic,BoxMag,FullAuto,Muzzle+Stock,None,Pistol,Pistol,None,None,None,None,None
MF_Revolver,Firearm,Modern,MeatFortress,None,None,Automatic,BreachLoad,SemiAuto,Stock,None,Pistol,Pistol,None,None,None,None,None
MF_RocketLauncher,Firearm,Modern,MeatFortress,None,None,Automatic,InternalMag,SemiAuto,,None,Ordnance,Bulky,None,None,None,None,None
MF_Rosie,Firearm,Modern,MeatFortress,None,None,Automatic,BoxMag,FullAuto,,None,FullPower,FullSize,None,None,None,None,None
MF_Scattergun,Firearm,Modern,MeatFortress,None,None,Automatic,InternalMag,SemiAuto,,None,Shotgun,Carbine,None,None,None,None,None
MF_Shotgun,Firearm,Modern,MeatFortress,None,None,Automatic,InternalMag,SingleFire,Muzzle,None,Shotgun,Carbine,None,None,None,None,None
MF_Signaler,Firearm,Modern,MeatFortress,None,None,BreakAction,BreachLoad,SingleFire,,None,Ordnance,FullSize,None,None,None,None,None
MF_SnagSnager,Firearm,Modern,MeatFortress,None,None,Automatic,InternalMag,SingleFire,Muzzle,None,AntiMaterial,Bulky,None,None,None,None,None
MF_SniperRifle,Firearm,Modern,MeatFortress,None,None,Automatic,BreachLoad,SingleFire,Muzzle,None,AntiMaterial,Bulky,None,None,None,None,None
MF_SoundCheck,Firearm,Modern,MeatFortress,None,None,Automatic,BoxMag,SemiAuto,Muzzle,None,Pistol,Pistol,None,None,None,None,None
MF_StickyLauncher,Firearm,Modern,MeatFortress,None,None,Automatic,InternalMag,SemiAuto,,None,Ordnance,FullSize,None,None,None,None,None
MF_Submachinegun,Firearm,Modern,MeatFortress,None,None,Automatic,BoxMag,FullAuto,,None,Pistol,FullSize,None,None,None,None,None
MF_Syringegun,Firearm,Modern,MeatFortress,None,None,Automatic,BoxMag,FullAuto,Muzzle+Stock,None,Exotic,Carbine,None,None,None,None,None
MF_TheLastBit,Firearm,Modern,MeatFortress,None,None,Automatic,BreachLoad,SingleFire,Muzzle,None,AntiMaterial,Bulky,None,None,None,None,None
MF_AerialDenier_Magazine,Magazine,Modern,MeatFortress,None,None,None,,,,None,AntiMaterial,None,None,None,None,None,None
MF_AllRounder_Magazine,Magazine,Modern,MeatFortress,None,None,None,,,,None,FullPower,None,None,None,None,None,None
MF_Clip_AllRounder,Clip,Modern,MeatFortress,None,None,None,,,,None,FullPower,None,None,None,None,None,None
MF_Clip_StickyShell,Clip,Modern,MeatFortress,None,None,None,,,,None,Ordnance,None,None,None,Health,None,None
MF_Firewalker_Magazine,Magazine,Modern,MeatFortress,None,None,None,,,,None,FullPower,None,None,None,None,None,None
MF_Flamethrower_Fueltank,Magazine,Modern,MeatFortress,None,None,None,,,,None,Fire,None,None,None,Health,None,None
MF_Medical180_Magazine,Magazine,Modern,MeatFortress,None,None,None,,,,None,Exotic,None,None,None,None,None,None
MF_Minigun_Magazine,Magazine,Modern,MeatFortress,None,None,None,,,,None,Intermediate,None,None,None,Health,None,None
MF_Pistol_Magazine,Magazine,Modern,MeatFortress,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MF_Pistol_Magazine_Extended,Magazine,Modern,MeatFortress,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MF_Rosie_Drum,Magazine,Modern,MeatFortress,None,None,None,,,,None,FullPower,None,None,None,None,None,None
MF_Rosie_Magazine,Magazine,Modern,MeatFortress,None,None,None,,,,None,FullPower,None,None,None,None,None,None
MF_SMG_Drum,Magazine,Modern,MeatFortress,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MF_SMG_Magazine,Magazine,Modern,MeatFortress,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MF_SoundCheck_Magazine,Magazine,Modern,MeatFortress,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MF_Syringegun_Magazine,Magazine,Modern,MeatFortress,None,None,None,,,,None,Exotic,None,None,None,Health,None,None
MF_Balisong,MeleeWeapon,None,MeatFortress,None,None,None,,,,None,None,FullSize,None,None,Health,None,None
MF_Bat,MeleeWeapon,None,MeatFortress,None,None,None,,,,None,None,FullSize,None,None,Health,None,None
MF_Bonesaw,MeleeWeapon,None,MeatFortress,None,None,None,,,,None,None,FullSize,None,None,Health,None,None
MF_Bottle,MeleeWeapon,None,MeatFortress,None,None,None,,,,None,None,FullSize,None,None,Health,None,None
MF_FireAxe,MeleeWeapon,None,MeatFortress,None,None,None,,,,None,None,FullSize,None,None,Health,None,None
MF_Kukri,MeleeWeapon,None,MeatFortress,None,None,None,,,,None,None,FullSize,None,None,Health,None,None
MF_Shovel,MeleeWeapon,None,MeatFortress,None,None,None,,,,None,None,FullSize,None,None,Health,None,None
MF_Wrench,MeleeWeapon,None,MeatFortress,None,None,None,,,,None,None,FullSize,None,None,Health,None,None
Sosiggun_MF_Flamethrower,Uncategorized,Futuristic,Real,None,None,Automatic,,,,None,Intermediate,Compact,None,None,Health,None,None
Sosiggun_MF_GrenadeLauncher,Uncategorized,Futuristic,Real,None,None,Automatic,,,,None,Intermediate,Compact,None,None,Health,None,None
Sosiggun_MF_MG,Uncategorized,Futuristic,Real,None,None,Automatic,,,,None,Intermediate,Compact,None,None,Health,None,None
Sosiggun_MF_RV,Uncategorized,Futuristic,Real,None,None,Automatic,,,,None,Intermediate,Compact,None,None,Health,None,None
Sosiggun_MF_RocketLauncher,Uncategorized,Futuristic,Real,None,None,Automatic,,,,None,Intermediate,Compact,None,None,Health,None,None
Sosiggun_MF_Scattergun,Uncategorized,Futuristic,Real,None,None,Automatic,,,,None,Intermediate,Compact,None,None,Health,None,None
Sosiggun_MF_Shotgun,Uncategorized,Futuristic,Real,None,None,Automatic,,,,None,Intermediate,Compact,None,None,Health,None,None
Sosiggun_MF_SniperRifle,Uncategorized,Futuristic,Real,None,None,Automatic,,,,None,Intermediate,Compact,None,None,Health,None,None
Sosiggun_MF_SyringeGun,Uncategorized,Futuristic,Real,None,None,Automatic,,,,None,Intermediate,Compact,None,None,Health,None,None
MFRevolverSpeedloaderDebuff,SpeedLoader,None,MeatFortress,None,None,None,,,,None,None,None,None,None,None,None,None
MFRevolverSpeedloaderFMJ,SpeedLoader,None,MeatFortress,None,None,None,,,,None,None,None,None,None,None,None,None
MFRevolverSpeedloaderRetort,SpeedLoader,None,MeatFortress,None,None,None,,,,None,None,None,None,None,None,None,None
MFRevolverSpeedloaderSalute,SpeedLoader,None,MeatFortress,None,None,None,,,,None,None,None,None,None,None,None,None
DellaTheDispenser,Thrown,Modern,MeatFortress,None,None,None,BoxMag,FullAuto,,None,None,Oversize,None,None,None,None,None
DennyTheDispenser,Thrown,Modern,MeatFortress,None,None,None,BoxMag,FullAuto,,None,None,Oversize,None,None,None,None,None
DuffyTheDispenser,Thrown,Modern,MeatFortress,None,None,None,BoxMag,FullAuto,,None,None,Oversize,None,None,None,None,None
SaphireTheSentryGun,Thrown,Modern,MeatFortress,None,None,None,BoxMag,FullAuto,,None,None,Oversize,None,None,None,None,None
ScarlettTheSentryGun,Thrown,Modern,MeatFortress,None,None,None,BoxMag,FullAuto,,None,None,Oversize,None,None,None,None,None
SlateTheSentryGun,Thrown,Modern,MeatFortress,None,None,None,BoxMag,FullAuto,,None,None,Oversize,None,None,None,None,None
MFSpySapper,Thrown,Modern,MeatFortress,None,None,None,,,,None,None,FullSize,None,None,None,None,None
MFSpyWatch,Thrown,Modern,MeatFortress,None,None,None,,,,None,None,Pocket,None,None,None,None,None
BaffleSetWelrod,Uncategorized,WW2,Real,None,None,None,,,,None,None,None,None,None,None,None,None
ScopePython,Attachment,PostWar,Real,None,Magnification,None,,,,Bespoke,None,None,None,None,Health,None,None
StockAPSBakelite,Attachment,PostWar,Real,None,Stock,None,,,,Stock,None,None,None,None,None,None,None
StockAPSWire,Attachment,PostWar,Real,None,Stock,None,,,,Stock,None,None,None,None,None,None,None
StockAPSWood,Attachment,PostWar,Real,None,Stock,None,,,,Stock,None,None,None,None,None,None,None
StockBergmannNo5,Attachment,TurnOfTheCentury,Real,None,Stock,None,,,,Stock,None,None,None,None,None,None,None
LugerStockArtillery,Attachment,WW1,Real,None,Stock,None,,,,Stock,None,None,None,None,None,None,None
LugerStockCarbine,Attachment,TurnOfTheCentury,Real,None,Stock,None,,,,Stock,None,None,None,None,None,None,None
StockM93R,Attachment,PostWar,Real,None,Stock,None,,,,Stock,None,None,None,None,None,None,None
MauserStockM712,Attachment,WW2,Real,None,Stock,None,,,,Stock,None,None,None,None,None,None,None
StockMk22Mod0,Attachment,PostWar,Real,None,Stock,None,,,,Stock,None,None,None,None,None,None,None
SuppressorG19,Attachment,Modern,Real,None,Suppression,None,,,,Muzzle,None,None,None,None,Health,None,None
SuppressorM9A1,Attachment,Modern,Real,None,Suppression,None,,,,Muzzle,None,None,None,None,Health,None,None
SuppressorMk22Mod0,Attachment,Modern,Real,None,Suppression,None,,,,Muzzle,None,None,None,None,Health,None,None
SuppressorModel27,Attachment,WW2,Real,None,Suppression,None,,,,Muzzle,None,None,None,None,Health,None,None
SuppressorNagant,Attachment,WW2,Real,None,Suppression,None,,,,Muzzle,None,None,None,None,Health,None,None
SuppressorOperator,Attachment,Modern,Real,None,Suppression,None,,,,Muzzle,None,None,None,None,Health,None,None
SuppressorP7M8,Attachment,PostWar,Real,None,Suppression,None,,,,Muzzle,None,None,None,None,Health,None,None
SuppressorUziPro,Attachment,Modern,Real,None,Suppression,None,,,,Muzzle,None,None,None,None,Health,None,None
MagazineAPS,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineAsp,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineAMagII,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineAMagV,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineBayard1908,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineBergmannNo510Rnd,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineBergmannNo520Rnd,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineBergmannSimplex,Magazine,None,Real,None,None,None,,,,None,Tiny,None,None,None,Health,None,None
MagazineBrowningHP,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineC93Borchardt,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineCobb,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineCyberHandgun,Magazine,None,Real,None,None,None,,,,None,Exotic,None,None,None,Health,None,None
MagazineCZ75Shadow,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineDeaglov,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,None,None,None
MagazineDefender45,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineDegle,Magazine,None,Real,None,None,None,,,,None,Exotic,None,None,None,Health,None,None
MagazineDesertEagle357,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MagazineDeagle44,Magazine,PostWar,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MagazineDeagle50,Magazine,PostWar,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MagazineDeagle50Ext,Magazine,PostWar,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MagazineExplorer22,Magazine,None,Real,None,None,None,,,,None,Tiny,None,None,None,Health,None,None
MagazineF12,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MagazineFiveSeven,Magazine,None,Real,None,None,None,,,,None,Intermediate,None,None,None,Health,None,None
MagazineFiveSeven30rnd,Magazine,None,Real,None,None,None,,,,None,Intermediate,None,None,None,Health,None,None
MagazineFrontierMosesB,Magazine,None,Real,None,None,None,,,,None,Exotic,None,None,None,Health,None,None
MagazineG17Standard,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineG17Custom,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineG17Drum,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineG18Standard,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineG19_19rnd,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineG19_33rnd,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineG22HighCapacity,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineG22Standard,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineG41,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineGSh18,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineHH9,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineHPoint380_10rnd,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineHPoint380_8rnd,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineJetfire950MOP,Magazine,None,Real,None,None,None,,,,None,Tiny,None,None,None,Health,None,None
MagazineJetfire950STD,Magazine,None,Real,None,None,None,,,,None,Tiny,None,None,None,Health,None,None
KuularuiskuDrum,Magazine,None,Real,None,None,None,,,,None,Tiny,None,None,None,None,None,None
MagazineLAPD2019Battery,Uncategorized,Futuristic,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MagazineLAPD2019ThermalClip,Uncategorized,Futuristic,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MagazineLilGreasy,Magazine,None,GroundedFictional,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineM1911Stamped,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineM1911,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineM1911Dillinger,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineM1911Oversize,Magazine,None,Real,None,None,None,,,,None,Ordnance,None,None,None,Health,None,None
MagazineM1911Tactical,Magazine,Modern,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineM1911OG,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineM1951,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineM93R,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineM9A1,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineM9A3,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineMakarov,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineMakarovDrum,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineMakarovModern,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineMatch22,Magazine,None,Real,None,None,None,,,,None,Tiny,None,None,None,Health,None,None
MagazineMauser10Rnd,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineMauser20Rnd,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineMauser30Rnd,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineMauser40Rnd,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineMax9,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineMicroUzi20rnd,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineMk22Mod0,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineMK23,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,None,None,None
MagazineMk3,Magazine,None,Real,None,None,None,,,,None,Tiny,None,None,None,Health,None,None
MagazineMk4,Magazine,None,Real,None,None,None,,,,None,Tiny,None,None,None,Health,None,None
MagazineP08Luger,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineP08LugerDrum,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineP22,Magazine,None,Real,None,None,None,,,,None,Tiny,None,None,None,Health,None,None
MagazineP226,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineP226Extended,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineP250,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineP38,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineP5,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazinePL14,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazinePMR30,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazinePocket1906,Magazine,None,Real,None,None,None,,,,None,Tiny,None,None,None,Health,None,None
MagazinePocketHammer1903,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazinePPK,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazinePX4,Magazine,Modern,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineRuby,Magazine,WW1,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineS9R,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,None,None,None
MagazineSCX,Magazine,None,Real,None,None,None,,,,None,Intermediate,None,None,None,Health,None,None
MagazineST2111,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MagazineTec9,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineTec9Illegal,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineTT33,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineUnionFrench,Magazine,WW1,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineUSP,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MagazineUSP9mm,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MagazineVP9,Magazine,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MagazineVZ64,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineWebley1913,Magazine,None,Real,None,None,None,,,,None,Pistol,None,None,None,Health,None,None
MagazineWelrod,Magazine,None,Real,None,None,None,,,,None,Tiny,None,None,None,None,None,None
Asp,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle+Stock,None,Pistol,Pistol,None,None,Health,None,None
AMagII,Firearm,PostWar,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle+Stock,None,Pistol,Pistol,None,None,Health,None,None
AMagV,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto,Muzzle+Stock,None,Pistol,Pistol,None,None,Health,None,None
